"Source","Target","Type","Label","Start","Stop","Weight","Inscription ID","IE","Inscription","Object","Inscription Type","Location","Date","Date Span","Word Count","Character Count","Text","References"
1002,2029,"Directed","IE 282: Stele",-50,350.0,1,282,"282","Statue Base for Unknown Hearth-Initiate","Stele","Dedication","Between the Propylaea",-50,20,21,109,"ἐπὶ ἱερείας Χαιρίου τῆς Διονυσίου Μαραθωνίου θυγατρός ἡ βουλὴ ὁ δῆμος ἀφ ἑστίας μυηθεῖσαν ἡ βουλὴ ὁ δῆμος κανηφορήσασαν Σα ράπιδι","IG II2 3498"
1001,2030,"Directed","IE 283: Base",-50,350.0,1,283,"283","Statue Base for an Unknown Hearth-Initiate","Base","Dedication","Between the Propylaea",-50,20,9,47,"ἡ βουλὴ κανηφορήσασαν Ἴσιδι ἡ βουλὴ ἀφ ἑστίας μυηθεῖσαν","IG II2 3727"
1002,2032,"Directed","IE 285: Base",-40,350.0,1,285,"285","Statue Base for an Unknown Daduch of Hagnous","Base","Dedication","",-40,20,22,107,"ὁ δῆμος δαιδοῦχον Ἁγνούσιον ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑαυτὸν καὶ τῆς πρὸς τὰς θεὰς εὐσεβείας Δή μητρι καὶ Κόρηι ἀνέθηκεν","SEG 56 4"
1002,2033,"Directed","IE 286: Base",-37.5,350.0,1,286,"286","Statue Base for Dionysios Athenagorou Meliteus","Base","Dedication","Between the Propylaea",-37.5,25,13,73,"ὁ δῆμος Διονύσιον Ἀθηναγόρου Μελιτέα ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑατὸν ἀνέθηκεν","IG II2 3913,Schmalz 209"
1002,2037,"Directed","IE 288: Base",-32.5,350.0,1,288,"288","State Base for Hierophantis Amphiou Philadou","Base","Dedication","",-32.5,35,13,73,"ὁ δῆμος Ἱερόφαντιν Ἀμφίου Φιλάδου θυγατέρα εὐσεβήας ἕνεκεν τῆς πρὸς τὰς θεὰς ἀνέθηκεν","IG II2 3514"
1002,2038,"Directed","IE 289: Base",-36,350.0,1,289,"289","Statue Base for Lucius Munatius Plancus","Base","Dedication","South Wall",-36,10,12,74,"ὁ δῆμος Λεύκιον Μουνάτιον Λευκίου ὑὸν Πλάγκον αὐτοκράτορα ἀρετῆς ἕνεκα καὶ εὐεργεσίας","IG II2 4112"
1002,2042,"Directed","IE 678: Base",-40,350.0,1,678,"291","Statue Base for Khrysothemis Phaidrou Berenikides, Dedicated by the Demos","Base","Dedication","",-40,10,14,89,"ὁ δῆμος Χρυσόθεμιν Φαίδρου Βερενικίδου θυγατέρα ἀρετῆς καὶ σωφροσύνης ἕνεκα Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3513,SEG 57 42"
1002,2043,"Directed","IE 677: Base",-40,350.0,1,677,"291","Statue Base for Lysiades Phaidrou Berenikides, Dedicated by the Demos","Base","Dedication","",-40,10,11,75,"ὁ δῆμος Λυσιάδην Φαίδρου Βερενικίδην ἐξηγητὴν πυθόχρηστον γενόμενον Δήμητρι καὶ Κόρηι","IG II2 3513,SEG 57 42"
1002,2043,"Directed","IE 678: Base",-40,350.0,1,678,"291","Statue Base for Khrysothemis Phaidrou Berenikides, Dedicated by the Demos","Base","Dedication","",-40,10,14,89,"ὁ δῆμος Χρυσόθεμιν Φαίδρου Βερενικίδου θυγατέρα ἀρετῆς καὶ σωφροσύνης ἕνεκα Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3513,SEG 57 42"
1002,2045,"Directed","IE 677: Base",-40,350.0,1,677,"291","Statue Base for Lysiades Phaidrou Berenikides, Dedicated by the Demos","Base","Dedication","",-40,10,11,75,"ὁ δῆμος Λυσιάδην Φαίδρου Βερενικίδην ἐξηγητὴν πυθόχρηστον γενόμενον Δήμητρι καὶ Κόρηι","IG II2 3513,SEG 57 42"
1002,2046,"Directed","IE 292: Base",-39.5,350.0,1,292,"292","Statue Base for Sempronia L.F. Atratina","Base","Dedication","",-39.5,11,11,72,"ὁ δῆμος Σεμπρωνίαν Λευκίου θυγατέρα Λευκίου Γελλίου Ποπλικόλα γυναῖκα ἀρετῆς ἕνεκα","IG II2 4231"
1002,2047,"Directed","IE 292: Base",-39.5,350.0,1,292,"292","Statue Base for Sempronia L.F. Atratina","Base","Dedication","",-39.5,11,11,72,"ὁ δῆμος Σεμπρωνίαν Λευκίου θυγατέρα Λευκίου Γελλίου Ποπλικόλα γυναῖκα ἀρετῆς ἕνεκα","IG II2 4231"
1000,2050,"Directed","IE 295: Base",-32.5,350.0,1,295,"295","Statue Base for Kallikratides Syndromou Trikorysios, Hoplite General","Base","Dedication","South Wall",-32.5,5,38,194,"ὁ δῆμος καὶ ἡ βουλὴ ἡ ἐξ Ἀρήου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων τὸν ἐπὶ τοὺς ὁπλείτας στρατηγὸν Καλλικρατίδην Συνδρόμου Τρικορύσιον προνοηθέντα τοῦ περὶ τὴν πανήγυριν κόσμου ἀρετῆς ἕνεκεν καὶ φιλοτιμίας καὶ εὐσεβείας τῆς πρὸς τὼ θεώ","IG II2 3500,IG II2 3501,Schmalz 187"
1001,2050,"Directed","IE 295: Base",-32.5,350.0,1,295,"295","Statue Base for Kallikratides Syndromou Trikorysios, Hoplite General","Base","Dedication","South Wall",-32.5,5,38,194,"ὁ δῆμος καὶ ἡ βουλὴ ἡ ἐξ Ἀρήου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων τὸν ἐπὶ τοὺς ὁπλείτας στρατηγὸν Καλλικρατίδην Συνδρόμου Τρικορύσιον προνοηθέντα τοῦ περὶ τὴν πανήγυριν κόσμου ἀρετῆς ἕνεκεν καὶ φιλοτιμίας καὶ εὐσεβείας τῆς πρὸς τὼ θεώ","IG II2 3500,IG II2 3501,Schmalz 187"
1002,2050,"Directed","IE 295: Base",-32.5,350.0,1,295,"295","Statue Base for Kallikratides Syndromou Trikorysios, Hoplite General","Base","Dedication","South Wall",-32.5,5,38,194,"ὁ δῆμος καὶ ἡ βουλὴ ἡ ἐξ Ἀρήου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων τὸν ἐπὶ τοὺς ὁπλείτας στρατηγὸν Καλλικρατίδην Συνδρόμου Τρικορύσιον προνοηθέντα τοῦ περὶ τὴν πανήγυριν κόσμου ἀρετῆς ἕνεκεν καὶ φιλοτιμίας καὶ εὐσεβείας τῆς πρὸς τὼ θεώ","IG II2 3500,IG II2 3501,Schmalz 187"
1002,2051,"Directed","IE 703: Building or Monument",-26,350.0,1,703,"296","Livia Drousilla, Wife of the Emperor Augustus Caesar","Building or Monument","Dedication","",-26,10,7,49,"ὁ δῆμος Λιβίαν Δρουσίλλαν Αὐτοκράτορος Καίσαρος γυναῖκα","Schmalz 113"
1002,2052,"Directed","IE 704: Building or Monument",-26,350.0,1,704,"296","Statue Base for the Emperor Augustus Caesar, Son of the Divine Iulius, Dedicated by the Demos","Building or Monument","Dedication","",-26,10,12,63,"ὁ δῆμος Αὐτοκράτορα Καίσαρα θεοῦ Ἰουλίου ὑὸν τὸν ἁτοῦ σωτῆρα καὶ εὐεργέτην","Schmalz 113"
1002,2054,"Directed","IE 298: Base",-25,350.0,1,298,"298","Statue Base for Theophrastos Themistokleous Hagnousios, Daduch","Base","Dedication","",-25,10,24,138,"ὁ δῆμος δαιδοῦχον Θεόφραστον δαιδούχου Θεμιστοκλέους Ἁγνούσιον ἀρετῆς ἕνεκα καὶ εὐνοίας τῆς εἰς ἑαυτὸν καὶ τῆς πρὸς τὰς θεὰς εὐσεβείας Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3509"
1001,2054,"Directed","IE 300: Base",-25,350.0,1,300,"300","Honorary Decree for Themistokles Theophrastou Hagnousios","Base","Decree","",-25,10,573,3450,"ἀγαθῆι τύχηι τῆς βουλῆς καὶ τοῦ δήμου τοῦ Ἀθηναίων ἐπὶ Ἀπολήξιδος ἄρχοντος ἐπὶ τῆς Πανδιονίδος ἐνάτης πρυτανείας ἧι Μητροφάνης Διονυσίου Ἀθμονεὺς ἐγραμμάτευεν Ἀνθεστηριῶνος δεκάτηι ὑστέραι πρώτηι τῆς πρυτανεί ας ἐκκλησία κυρία ἐν τῶι θεάτρωι τῶν προέδρων ἐπεψήφιζεν Μηνόφιλος Σατύρου Βερενικίδης καὶ συμπρόεδροι Διότιμος Διοδώρου Ἁλαιεὺς εἶπεν ὑπὲρ ὧν οἱ κατασταθέντες ἄνδρες ὑπὸ τοῦ Κηρύκων γένους μετὰ τοῦ ἐπὶ βωμοῦ ἱερέως Ἐπικράτους τοῦ Καλλιμάχου Λευκονοέως καὶ τοῦ πυρ φόρου καὶ ἱερέως τῶν Χαρίτων καὶ τῆς Ἀρτέμιδος τῆς Ἐπιπυργιδίας Λεοντίου τοῦ Τιμάρχου Κηφεισιέως Κηφισιέως καὶ τοῦ Κήρυκος ταῖν θεαῖν Διονυσίου τοῦ Δημοστράτου Παλληνέως καὶ τοῦ παναγοῦς κήρυκος Θεοφίλου τοῦ Μενεκράτους Χολλείδου καὶ τοῦ ἱερέως τοῦ Ἑρμοῦ τοῦ Πατρῴου καὶ κήρυκος τοῦ Ἀπόλλωνος τοῦ Πυθίου Γοργίππου τοῦ Εὐδήμου Μελιτέως καὶ τοῦ λιθοφόρου τοῦ ἱεροῦ λίθου καὶ ἱερέως Διὸς Ὁρίου καὶ Ἀθηνᾶς Ὁρίας καὶ Ποσειδῶνος Προσβαστηρίου Προσβατηρίου καὶ Ποσειδῶνος Θεμελιούχου Δωσιθέου τοῦ Κλεομένους Μαραθωνίου καὶ τῶν Ὑμναγωγῶν Ἀριστοδήμου τοῦ Ἀργείου Τρικορυσίου Μεννέου Ἀζηνιέως Φιλή μονος Μελιτέως Διότειμος Διότιμος Διοδώρου Ἁλαιεύς Ἀπόληξις Ἀπελλικῶντος ἐξ Οἴου Δημοχάρης Μενάνδρου Ἀζηνιεύς Σαραπίων καὶ Διοκλῆς οἱ Διοκλέους Μελιτεῖς Ἀρχίτιμος Σφήττιος Θεμιστοκλῆς Ξενοκλέους Ἁγνούσιος Διονυσόδωρος Δειραδιώτης Κιχησίας Λέοντος Αἰξωνεύς Ἀπολλώνιος Κτησικλέους Ἀχαρνεύς Δημόστρατος Διονυσίου Παλληνεύς Τιμοσθένης Τιμάρχου Κηφεισιεύς Κηφισιεύς Μένανδρος Δημοχάρους Ἀζηνιεύς Ἀρίσταιχμος Ἀμμωνίου Ἀναφλύστιος Σοφοκλῆς Φιλώτου Σουνιεὺς γόνωι δὲ Διονυσοδώρου Δειραδιώτου Ἰοφῶν Διονυσοδώρου Δειραδιώτης Ἀλέξανδρος Ἀγαθοκλέους Λευκονοεύς Εὔφρων Μαρα θώνιος Σέλευκος Δημέου Ἁλαιεύς Μικίων Φιλοκράτους Πειραιεύς ποιησάμενοι πρὸς τὸν δῆμον πρόσοδον ἐμφανίζουσιν τὸν δαιδοῦχον Θεμιστοκλῆν δαιδούχου Θεοφράστου Ἁγνούσιον ἀρετῆι καὶ εὐγενείαι διαφέροντα μὴ μόνον τὸν ἑατοῦ βίον παρέχεσθαι πλείστης ἄξιον τιμῆς ἀλλὰ καὶ τῆι περὶ τὴν δαιδουχίαν ὑπεροχῆι τὸ σεμνὸν καὶ τείμιον τίμιον τῶν ἱερῶν ἐπαύξειν ἐξ ὧν τὸ περὶ τὰ μυστήρια μεγαλοπρεπὲς περιττοτέρας ἐκπλήξεως ὑπὸ παντὸς ἀνθρώπου καὶ τοῦ προσήκοντος ἀξιοῦται κόσμου παρειληφότα τὴν εὐγένειαν καὶ τὴν ἀπ αὐτῆς ἱερεωσύνην ἐγ διαδοχῆς παρὰ τοῦ πατρὸς Θεοφράστου καὶ τοῦ πάππου Θεμιστοκλέους καὶ Σοφο κλέους ὃς ἦν τοῦ πατρὸς αὐτοῦ θεῖος καὶ Ξενοκλέους τοῦ ἐπιπάππου ὃς ἦν ἀδελφὸς μὲν Λεοντίου θεῖος δὲ Σοφοκλέους τῶν γενομένων ἱερέων ἐπὶ βωμοῦ καὶ Φιλοξενίδου τοῦ γενομένου μὲν πρότερον ἱερέως ἐπὶ βωμοῦ μετὰ δὲ ταῦτα δαιδούχου τοῦ ἀδελφοῦ Κηφεισοδώρου Κηφισοδώρου τοῦ ἐπὶ βωμοῦ ἱερέως ὃς ἦν πρὸς ἀνδρῶν ἐπίπαπ πος αὐτοῦ τῶι πατρὶ Θεοφράστωι καὶ Σοφοκλέους ὃς πρὸς μητρὸς ἦν ἐπίπαππος αὐτῶι καὶ Φιλιστίδου ὃς ἦν πατὴρ μὲν Φιλοξενίδου καὶ Κηφεισοδώρου Κηφισοδώρου ἐπίπαππος δὲ Θεμιστοκλέους τοῦ πάππου αὐτοῦ ὃς γενηθεὶς ἱερεὺς ἐπὶ βωμοῦ μεταπαρέλαβεν ἐπιφανέστατα τὴν δαιιδουχίαν δαιδουχίαν καὶ Ἀντιφῶντος ὃς ἦν μὲν ἐξ ἀνεψιῶν παίδων γεγονὼς Φι λιστίδηι κατασχὼν δὲ καὶ αὐτὸς τὴν ἐπὶ βωμοῦ ἱερεωσύνην μεταπαρέλαβεν διασημότατα τὴν δαιδουχίαν καὶ Λεοντίου τοῦ Σοφοκλέους μὲν πατρός πάππου δὲ Ξενοκλέους τοῦ ἐπιπάππου αὐτοῦ καὶ πρὸ τούτων ἁπάντων Ἑρμοτείμου Ἑρμοτίμου τε καὶ Ἱεροκλείδου τῶν δαιδουχησάντων πρὸ τῆς Κηρύκων ἀναγραφῆς εἰς τὸ γραμματεῖον γενηθέντες ἔκγονοι Σήμων καὶ Ἱεροκλείδης καὶ Ἀντιφῶν κατέσχον διὰ βίου τὴν ἐπὶ βωμοῦ ἱερεωσύνην ὧν ἑκάστου τῆς τε πρὸς τὰς θεὰς εὐσεβείας καὶ τῆς περὶ τὴν ἱερουργίαν σεμνότητος καὶ φιλοτιμίας ἐμ πολλοῖς καὶ μεγάλοις ἀγῶσιν εἰς τὸ γένος ψηφισθεῖσαι πολλάκις ὑπό τε τῆς βουλῆς καὶ τοῦ δήμου καὶ τοῦ γένους παρ ὅ λον τὸν καιρὸν τιμαὶ καὶ καθιερωμέναι παρὰ ταῖς θεαῖς αὐταῖς ἰκόνες ἐναργεῖς ἑστᾶσιν ἀποδίξις πάντα δὲ πράττοντα τῆς τοῦ γένους αὐξήσεως ἕνεκα καὶ τῶν προσηκόντων τιμίων αὐτῶι τε καὶ ἑκάστωι τῶν ἐκ τοῦ γένους ἱερέων σπουδάσαντα περὶ τὴν τῶν πατρίων ἐπίγνωσιν καὶ τὴν ἴδησιν ἐσχηκότα μὴ μόνον ἐκ τῆς περὶ τὴν οἰ κίαν γεγονυίας ἐπὶ πολλὰς γενεὰς αὐτῶι δαιδουχίας ἀλλὰ καὶ τῆς περὶ αὐτὸν φιλοτειμίας φιλοτιμίας εἰς τὴν τῶν ἐκλελειμμένων πατρίων ἀπόκτησιν ἐπιπεσούσης τῆς περὶ τὰς ἀπογραφὰς ζητήσεως πολλὰ καὶ μεγάλα διαπεπράχθαι ἐξ ΙΙΙΤΟΓΕν προσήκουσαν","Schmalz 6,SEG 59 169"
1002,2054,"Directed","IE 300: Base",-25,350.0,1,300,"300","Honorary Decree for Themistokles Theophrastou Hagnousios","Base","Decree","",-25,10,573,3450,"ἀγαθῆι τύχηι τῆς βουλῆς καὶ τοῦ δήμου τοῦ Ἀθηναίων ἐπὶ Ἀπολήξιδος ἄρχοντος ἐπὶ τῆς Πανδιονίδος ἐνάτης πρυτανείας ἧι Μητροφάνης Διονυσίου Ἀθμονεὺς ἐγραμμάτευεν Ἀνθεστηριῶνος δεκάτηι ὑστέραι πρώτηι τῆς πρυτανεί ας ἐκκλησία κυρία ἐν τῶι θεάτρωι τῶν προέδρων ἐπεψήφιζεν Μηνόφιλος Σατύρου Βερενικίδης καὶ συμπρόεδροι Διότιμος Διοδώρου Ἁλαιεὺς εἶπεν ὑπὲρ ὧν οἱ κατασταθέντες ἄνδρες ὑπὸ τοῦ Κηρύκων γένους μετὰ τοῦ ἐπὶ βωμοῦ ἱερέως Ἐπικράτους τοῦ Καλλιμάχου Λευκονοέως καὶ τοῦ πυρ φόρου καὶ ἱερέως τῶν Χαρίτων καὶ τῆς Ἀρτέμιδος τῆς Ἐπιπυργιδίας Λεοντίου τοῦ Τιμάρχου Κηφεισιέως Κηφισιέως καὶ τοῦ Κήρυκος ταῖν θεαῖν Διονυσίου τοῦ Δημοστράτου Παλληνέως καὶ τοῦ παναγοῦς κήρυκος Θεοφίλου τοῦ Μενεκράτους Χολλείδου καὶ τοῦ ἱερέως τοῦ Ἑρμοῦ τοῦ Πατρῴου καὶ κήρυκος τοῦ Ἀπόλλωνος τοῦ Πυθίου Γοργίππου τοῦ Εὐδήμου Μελιτέως καὶ τοῦ λιθοφόρου τοῦ ἱεροῦ λίθου καὶ ἱερέως Διὸς Ὁρίου καὶ Ἀθηνᾶς Ὁρίας καὶ Ποσειδῶνος Προσβαστηρίου Προσβατηρίου καὶ Ποσειδῶνος Θεμελιούχου Δωσιθέου τοῦ Κλεομένους Μαραθωνίου καὶ τῶν Ὑμναγωγῶν Ἀριστοδήμου τοῦ Ἀργείου Τρικορυσίου Μεννέου Ἀζηνιέως Φιλή μονος Μελιτέως Διότειμος Διότιμος Διοδώρου Ἁλαιεύς Ἀπόληξις Ἀπελλικῶντος ἐξ Οἴου Δημοχάρης Μενάνδρου Ἀζηνιεύς Σαραπίων καὶ Διοκλῆς οἱ Διοκλέους Μελιτεῖς Ἀρχίτιμος Σφήττιος Θεμιστοκλῆς Ξενοκλέους Ἁγνούσιος Διονυσόδωρος Δειραδιώτης Κιχησίας Λέοντος Αἰξωνεύς Ἀπολλώνιος Κτησικλέους Ἀχαρνεύς Δημόστρατος Διονυσίου Παλληνεύς Τιμοσθένης Τιμάρχου Κηφεισιεύς Κηφισιεύς Μένανδρος Δημοχάρους Ἀζηνιεύς Ἀρίσταιχμος Ἀμμωνίου Ἀναφλύστιος Σοφοκλῆς Φιλώτου Σουνιεὺς γόνωι δὲ Διονυσοδώρου Δειραδιώτου Ἰοφῶν Διονυσοδώρου Δειραδιώτης Ἀλέξανδρος Ἀγαθοκλέους Λευκονοεύς Εὔφρων Μαρα θώνιος Σέλευκος Δημέου Ἁλαιεύς Μικίων Φιλοκράτους Πειραιεύς ποιησάμενοι πρὸς τὸν δῆμον πρόσοδον ἐμφανίζουσιν τὸν δαιδοῦχον Θεμιστοκλῆν δαιδούχου Θεοφράστου Ἁγνούσιον ἀρετῆι καὶ εὐγενείαι διαφέροντα μὴ μόνον τὸν ἑατοῦ βίον παρέχεσθαι πλείστης ἄξιον τιμῆς ἀλλὰ καὶ τῆι περὶ τὴν δαιδουχίαν ὑπεροχῆι τὸ σεμνὸν καὶ τείμιον τίμιον τῶν ἱερῶν ἐπαύξειν ἐξ ὧν τὸ περὶ τὰ μυστήρια μεγαλοπρεπὲς περιττοτέρας ἐκπλήξεως ὑπὸ παντὸς ἀνθρώπου καὶ τοῦ προσήκοντος ἀξιοῦται κόσμου παρειληφότα τὴν εὐγένειαν καὶ τὴν ἀπ αὐτῆς ἱερεωσύνην ἐγ διαδοχῆς παρὰ τοῦ πατρὸς Θεοφράστου καὶ τοῦ πάππου Θεμιστοκλέους καὶ Σοφο κλέους ὃς ἦν τοῦ πατρὸς αὐτοῦ θεῖος καὶ Ξενοκλέους τοῦ ἐπιπάππου ὃς ἦν ἀδελφὸς μὲν Λεοντίου θεῖος δὲ Σοφοκλέους τῶν γενομένων ἱερέων ἐπὶ βωμοῦ καὶ Φιλοξενίδου τοῦ γενομένου μὲν πρότερον ἱερέως ἐπὶ βωμοῦ μετὰ δὲ ταῦτα δαιδούχου τοῦ ἀδελφοῦ Κηφεισοδώρου Κηφισοδώρου τοῦ ἐπὶ βωμοῦ ἱερέως ὃς ἦν πρὸς ἀνδρῶν ἐπίπαπ πος αὐτοῦ τῶι πατρὶ Θεοφράστωι καὶ Σοφοκλέους ὃς πρὸς μητρὸς ἦν ἐπίπαππος αὐτῶι καὶ Φιλιστίδου ὃς ἦν πατὴρ μὲν Φιλοξενίδου καὶ Κηφεισοδώρου Κηφισοδώρου ἐπίπαππος δὲ Θεμιστοκλέους τοῦ πάππου αὐτοῦ ὃς γενηθεὶς ἱερεὺς ἐπὶ βωμοῦ μεταπαρέλαβεν ἐπιφανέστατα τὴν δαιιδουχίαν δαιδουχίαν καὶ Ἀντιφῶντος ὃς ἦν μὲν ἐξ ἀνεψιῶν παίδων γεγονὼς Φι λιστίδηι κατασχὼν δὲ καὶ αὐτὸς τὴν ἐπὶ βωμοῦ ἱερεωσύνην μεταπαρέλαβεν διασημότατα τὴν δαιδουχίαν καὶ Λεοντίου τοῦ Σοφοκλέους μὲν πατρός πάππου δὲ Ξενοκλέους τοῦ ἐπιπάππου αὐτοῦ καὶ πρὸ τούτων ἁπάντων Ἑρμοτείμου Ἑρμοτίμου τε καὶ Ἱεροκλείδου τῶν δαιδουχησάντων πρὸ τῆς Κηρύκων ἀναγραφῆς εἰς τὸ γραμματεῖον γενηθέντες ἔκγονοι Σήμων καὶ Ἱεροκλείδης καὶ Ἀντιφῶν κατέσχον διὰ βίου τὴν ἐπὶ βωμοῦ ἱερεωσύνην ὧν ἑκάστου τῆς τε πρὸς τὰς θεὰς εὐσεβείας καὶ τῆς περὶ τὴν ἱερουργίαν σεμνότητος καὶ φιλοτιμίας ἐμ πολλοῖς καὶ μεγάλοις ἀγῶσιν εἰς τὸ γένος ψηφισθεῖσαι πολλάκις ὑπό τε τῆς βουλῆς καὶ τοῦ δήμου καὶ τοῦ γένους παρ ὅ λον τὸν καιρὸν τιμαὶ καὶ καθιερωμέναι παρὰ ταῖς θεαῖς αὐταῖς ἰκόνες ἐναργεῖς ἑστᾶσιν ἀποδίξις πάντα δὲ πράττοντα τῆς τοῦ γένους αὐξήσεως ἕνεκα καὶ τῶν προσηκόντων τιμίων αὐτῶι τε καὶ ἑκάστωι τῶν ἐκ τοῦ γένους ἱερέων σπουδάσαντα περὶ τὴν τῶν πατρίων ἐπίγνωσιν καὶ τὴν ἴδησιν ἐσχηκότα μὴ μόνον ἐκ τῆς περὶ τὴν οἰ κίαν γεγονυίας ἐπὶ πολλὰς γενεὰς αὐτῶι δαιδουχίας ἀλλὰ καὶ τῆς περὶ αὐτὸν φιλοτειμίας φιλοτιμίας εἰς τὴν τῶν ἐκλελειμμένων πατρίων ἀπόκτησιν ἐπιπεσούσης τῆς περὶ τὰς ἀπογραφὰς ζητήσεως πολλὰ καὶ μεγάλα διαπεπράχθαι ἐξ ΙΙΙΤΟΓΕν προσήκουσαν","Schmalz 6,SEG 59 169"
