ID,IE,Title,Object Type,Inscription Type,Suspected Location,Low Date,High Date,Date,Date Span,Low Date Uncertain,High Date Uncertain,Notes,ID_b,Letter Height (m),Avg,Order,Notes_b,id,text,clean,clean_char_count,clean_word_count,diplomatic,diplomatic_char_count,diplomatic_word_count
484,484,"Dedicatory Verse in Honor of Herodes Attikos, Not from the Sanctuary",Base,Verse,,162,162,162,0,TRUE,TRUE,,484,0.02,,233,,484,"1
            
            [․․․․․]ο̣δω καὶ τῇδε Ι[⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
          
          
            
              
            
            λέσχῃ τερπέσθην κα[ὶ ⏑ ⏑  – ⏑ ⏑ –]
          
          
            
              
            
            ἔνθ’ ἀνέμων σκέπας ἦ̣[ν ⏑ ⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
          
          
            
              
            
            πῆξαν τ’ ἀσπασίως [– ⏑ ⏑  – ⏑ ⏑ –]
          
          
            
              5
            
            ἀλλ’ ὁ μὲν ἐν πάτρῃ [⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑]
          
          
            
              
            
            τῷ δ’ ἔρ̣γ̣ων πρηκτὴρ #⁷[– ⏑ ⏑  – ⏑ ⏑ –]
          
          
            
              
            
            ἀμφὶ δέ μιν π̣όλεμ̣[ος ⏑ ⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
          
          
            
              
            
            εἰρωτῶν ὃς ἔτλη Γ̣[– ⏑ ⏑  – ⏑ ⏑ –]
          
          
            
              
            
            Ἡρώδης Β̣ῆ̣ρ̣ον κρ[⏑ ⏑  – ⏑ ⏑  – ⏑ ⏑  – ⏑]
          
          
            
              10
            
            πολλῶν καὶ μεγά[λων – ⏑ ⏑  – ⏑ ⏑ –]", ο̣δω καὶ τῇδε Ι⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑ λέσχῃ τερπέσθην καὶ ⏑ ⏑ – ⏑ ⏑ – ἔνθ’ ἀνέμων σκέπας ἦ̣ν ⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑ πῆξαν τ’ ἀσπασίως – ⏑ ⏑ – ⏑ ⏑ – ἀλλ’ ὁ μὲν ἐν πάτρῃ ⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑ τῷ δ’ ἔρ̣γ̣ων πρηκτὴρ – ⏑ ⏑ – ⏑ ⏑ – ἀμφὶ δέ μιν π̣όλεμ̣ος ⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑ εἰρωτῶν ὃς ἔτλη Γ̣– ⏑ ⏑ – ⏑ ⏑ – Ἡρώδης Β̣ῆ̣ρ̣ον κρ⏑ ⏑ – ⏑ ⏑ – ⏑ ⏑ – ⏑ πολλῶν καὶ μεγάλων – ⏑ ⏑ – ⏑ ⏑ –,361,117, ο̣δω καὶ τῇδε Ι λέσχῃ τερπέσθην κα ἔνθ’ ἀνέμων σκέπας ἦ̣ πῆξαν τ’ ἀσπασίως ἀλλ’ ὁ μὲν ἐν πάτρῃ τῷ δ’ ἔρ̣γ̣ων πρηκτὴρ ἀμφὶ δέ μιν π̣όλεμ̣ εἰρωτῶν ὃς ἔτλη Γ̣ Ἡρώδης Β̣ῆ̣ρ̣ον κρ πολλῶν καὶ μεγά,191,37
485,485,"Statue Base for M. Aur. Miltiades, Son of Agathokles of Marathon, Hearth-Initiate",Base,Dedication,,160,170,165,10,FALSE,FALSE,,485,,,234,,485,"1
            
              [τὸν ἀφ’ ἑ]-
          
          
            
              
            
            στ<ί>ας μύστην
          
          
            
              
            
            Μ(ᾶρκον) Αὐρ(ήλιον) Μιλτιάδ[ην]
          
          
            
              
            
            Μαραθ<ώ>νιο<ν> [ὁ πα]-
          
          
            
              5
            
            τὴρ Ἀγαθοκλ[ῆς]
          
          
            
              
            
            τὸν [υἱόν].", τὸν ἀφ’ ἑ στίας μύστην Μᾶρκον Αὐρήλιον Μιλτιάδην Μαραθώνιον ὁ πα τὴρ Ἀγαθοκλῆς τὸν υἱόν,88,15, στας μύστην Μ Αὐρ Μιλτιάδ Μαραθνιο τὴρ Ἀγαθοκλ τὸν ,52,9
695,486,"Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes",Base,Dedication,,166,176,171,10,FALSE,FALSE,,695,0.092,,235,,,,,,,,,
696,486,"Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes",Base,Dedication,,166,176,171,10,FALSE,FALSE,,696,0.092,,236,,,,,,,,,
487,487,Statue Base for T. Fl. Euthykomas Paianieus,Altar,Dedication,,161,171,166,10,FALSE,FALSE,,487,0.027,,237,,487,"1
            
            [κ]α̣θ’ ὑπομνη[ματι]-
          
          
            
              
            
            σμὸν τῆς ἐξ Ἀ[ρείου]
          
          
            
              
            
            π̣ά̣γου βουλῆς v [Τίτον]
          
          
            
              
            
            Φλάβιον Εὐθυκό[μαν]
          
          
            
              5
            
            Παιανιέα · Τίτου [Φλαβίου]
          
          
            
              
            
            Στράτωνος ἐπὶ [β]ωμῷ
          
          
            
              
            
            [υἱὸ]ν v καὶ Τίτου [Φλ]αβίο[υ]
          
          
            
              
            
            [Στρ]ά̣τωνος ἱεροφάντ[ου]
          
          
            
              
            
            [ἔγ]γονον v καὶ Φ̣λ̣αβίας [․․]
          
          
            
              10
            
            [․․]κρατείας ἱε[ρ]οφάντ[ιδος]
          
          
            
              
            
            [ἔγ]γ̣ονον, v Πο[μ]πηία Πώ[λ]-
          
          
            
              
            
            [λα] Π̣ομπηίο[υ] Πλειστάρ[χου]
          
          
            
              
            
            [φιλο]σ̣όφου [θυ]γ̣άτηρ, τὸ[ν]
          
          
            
              
            
            [ἑαυ]τ̣ῆ̣[ς ἄνδρα].  ❦̣", κα̣θ’ ὑπομνηματι σμὸν τῆς ἐξ Ἀρείου π̣ά̣γου βουλῆς Τίτον Φλάβιον Εὐθυκόμαν Παιανιέα Τίτου Φλαβίου Στράτωνος ἐπὶ βωμῷ υἱὸν καὶ Τίτου Φλαβίου Στρά̣τωνος ἱεροφάντου ἔγγονον καὶ Φ̣λ̣αβίας κρατείας ἱεροφάντιδος ἔγγ̣ονον Πομπηία Πώλ λα Π̣ομπηίου Πλειστάρχου φιλοσ̣όφου θυγ̣άτηρ τὸν ἑαυτ̣ῆ̣ς ἄνδρα ̣,293,40, α̣θ’ ὑπομνη σμὸν τῆς ἐξ Ἀ π̣ά̣γου βουλῆς Φλάβιον Εὐθυκό Παιανιέα Τίτου Στράτωνος ἐπὶ ωμῷ ν καὶ Τίτου αβίο ά̣τωνος ἱεροφάντ γονον καὶ Φ̣λ̣αβίας κρατείας ἱεοφάντ γ̣ονον Ποπηία Πώ Π̣ομπηίο Πλειστάρ σ̣όφου γ̣άτηρ τὸ τ̣ῆ̣ ̣,219,36
488,488,Statue Base for T. Fl. Menandros Paianieus,Stele,Dedication,South Wall,161,171,166,10,FALSE,FALSE,,488,0.037,,238,,488,"1
            
            καθ’ ὑπομνηματισμὸν
          
          
            
              
            
            τῆς ἐξ Ἀρείου πάγου βου-
          
          
            
              
            
            λῆς Τίτον Φλάβιον Μέ❦-
          
          
            
              
            
            νανδρον Παιανιέα v Τίτου
          
          
            
              5
            
            Φλαβίου Εὐθυκόμα Παιανι-
          
          
            
              
            
            έως υἱὸν v ἡ μήτηρ Πομπη-
          
          
            
              
            
            ία Πώλλα τὸν ἑαυτῆς υἱόν.", καθ’ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βου λῆς Τίτον Φλάβιον Μέ νανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανι έως υἱὸν ἡ μήτηρ Πομπη ία Πώλλα τὸν ἑαυτῆς υἱόν,160,27, καθ’ ὑπομνηματισμὸν τῆς ἐξ Ἀρείου πάγου βου λῆς Τίτον Φλάβιον Μέ νανδρον Παιανιέα Τίτου Φλαβίου Εὐθυκόμα Παιανι έως υἱὸν ἡ μήτηρ Πομπη ία Πώλλα τὸν ἑαυτῆς υἱόν,160,27
697,489,Decision of a Synhedrion,Base,Other/Uncertain,,169,170,169.5,1,FALSE,TRUE,,,,,,,,,,,,,,
698,489,Declaration of the Prefect Severus Concerning an Endowment,Base,Other/Uncertain,,169,170,169.5,1,FALSE,TRUE,,,,,,,,,,,,,,
490,490,"Statue Base for M. Iul. Apellas Marathonios, Archon of the Eumolpidai",Altar,Dedication,Before the Telestrion,165,175,170,10,FALSE,FALSE,,490,0.028,,240,,490,"1
            
            Εὐμολπίδαι
          
          
            
              
            
            τὸν ἄρχοντα
          
          
            
              
            
            Μᾶρκον Ἰούλιο[ν]
          
          
            
              
            
              Ἀπελλᾶν
          
          
            
              5
            
            Μαραθώνιον υἱὸν
          
          
            
              
            
            Μ(άρκου) #⁵⁶ Ἰουλίου Δαμιανοῦ Μυ-
          
          
            
              
            
            λασέως καὶ Φλ(αουίας) #⁵⁶ Πώλλης #⁵⁶ Φλ(αουίου)
          
          
            
              
            
            Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός.
          
          
            
              
            
                  vac. 0.060 m.
          
          
            
              9
            
            κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ-
          
          
            
              10
            
                ρείου πάγου βουλῆς.", Εὐμολπίδαι τὸν ἄρχοντα Μᾶρκον Ἰούλιον Ἀπελλᾶν Μαραθώνιον υἱὸν Μάρκου Ἰουλίου Δαμιανοῦ Μυ λασέως καὶ Φλαουίας Πώλλης Φλαουίου Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ ρείου πάγου βουλῆς,197,29, Εὐμολπίδαι τὸν ἄρχοντα Μᾶρκον Ἰούλιο Ἀπελλᾶν Μαραθώνιον υἱὸν Μ Ἰουλίου Δαμιανοῦ Μυ λασέως καὶ Φλ Πώλλης Φλ Ἀπελλᾶ Ὑπαιπηνοῦ θυγατρός κατὰ τὸ ἐπερώτημα τῆς ἐξ Ἀ ρείου πάγου βουλῆς,179,29
491,491,"Statue Base for Fl. Xenion of Marathon, Archon of the Panhellenes",Altar,Dedication,,165,175,170,10,FALSE,FALSE,,491,0.014,,241,,491,"1
            
                  [ἀγ]α̣θῆι  τύ[χη]ι
          
          
            
              
            
                       vacat
          
          
            
              2
            
            τὸν̣ [κ]ράτιστο[ν Ξ]ενί-
          
          
            
              
            
            ωνα̣ τ̣ὸν ἄρξα̣[ντα] τῶν
          
          
            
              
            
            Πανελλήνω[ν τὸ]ν ἄρι-
          
          
            
              5
            
            στον πολειτ̣[ευτ]ὴν
          
          
            
              
            
            οἱ Πανέλλη[νες]. vac.", ἀγα̣θῆι τύχηι τὸν̣ κράτιστον Ξενί ωνα̣ τ̣ὸν ἄρξα̣ντα τῶν Πανελλήνων τὸν ἄρι στον πολειτ̣ευτὴν οἱ Πανέλληνες ,109,16, α̣θῆι τύι τὸν̣ ράτιστοενί ωνα̣ τ̣ὸν ἄρξα̣ τῶν Πανελλήνων ἄρι στον πολειτ̣ὴν οἱ Πανέλλη ,88,14
